* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = TAQMAN
* Date Created = 2022-08-05 14:25:46 PM CDT
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\SymbiontTradeoff_Exp_07.22\bc_symtrad1.eds
* Experiment Name = Quantification-TaqMan
* Experiment Run End Time = 2022-07-05 17:39:12 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	HIGHSD	NOAMP	EXPFAIL
16	B4	false	P1-03	D	UNKNOWN	FAM	NFQ-MGB	29.797	28.398	1.978								false	0.010	true	3	29	Amp		Y	N	N
17	B5	false	P1-05	C	UNKNOWN	VIC	NFQ-MGB	37.568	38.537	1.370								false	0.010	true	3	35	Inconclusive		Y	N	N
17	B5	false	P1-05	D	UNKNOWN	FAM	NFQ-MGB	29.008	28.340	0.944								false	0.010	true	3	28	Amp		Y	N	N
18	B6	false	P1-05	C	UNKNOWN	VIC	NFQ-MGB	39.506	38.537	1.370								false	0.010	true	3	39	Inconclusive		Y	Y	Y
18	B6	false	P1-05	D	UNKNOWN	FAM	NFQ-MGB	27.673	28.340	0.944								false	0.010	true	3	28	Amp		Y	N	N
19	B7	false	P1-07	C	UNKNOWN	VIC	NFQ-MGB	28.203	28.994	1.118								false	0.010	true	3	27	Amp		Y	N	N
19	B7	false	P1-07	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
20	B8	false	P1-07	C	UNKNOWN	VIC	NFQ-MGB	29.785	28.994	1.118								false	0.010	true	3	29	Amp		Y	N	N
20	B8	false	P1-07	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
21	B9	false	P1-09	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
21	B9	false	P1-09	D	UNKNOWN	FAM	NFQ-MGB	27.629	27.534	0.135								false	0.010	true	3	27	Amp		N	N	N
22	B10	false	P1-09	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
22	B10	false	P1-09	D	UNKNOWN	FAM	NFQ-MGB	27.438	27.534	0.135								false	0.010	true	3	27	Amp		N	N	N
23	B11	false	P1-11	C	UNKNOWN	VIC	NFQ-MGB	32.009	32.149	0.198								false	0.010	true	3	31	Amp		N	N	N
23	B11	false	P1-11	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	36.633									false	0.010	true	3	39	No Amp		N	Y	Y
24	B12	false	P1-11	C	UNKNOWN	VIC	NFQ-MGB	32.290	32.149	0.198								false	0.010	true	3	31	Amp		N	N	N
