* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = TAQMAN
* Date Created = 2022-08-05 14:33:24 PM CDT
* Experiment Barcode = NA
* Experiment Comment = rerun of samples that didnt work orig
* Experiment File Name = D:\symtrad3_7.21.eds
* Experiment Name = Quantification-TaqMan
* Experiment Run End Time = 2022-07-21 17:30:26 PM CDT
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	HIGHSD	NOAMP	EXPFAIL
25	C1	false	T1-03	C	UNKNOWN	VIC	NFQ-MGB	28.881	28.348	0.753								false	0.010	true	3	28	Amp		Y	N	N
25	C1	false	T1-03	D	UNKNOWN	FAM	NFQ-MGB	32.971	32.971									false	0.010	true	3	32	Inconclusive		N	N	N
26	C2	false	T1-03	C	UNKNOWN	VIC	NFQ-MGB	27.816	28.348	0.753								false	0.010	true	3	27	Amp		Y	N	N
26	C2	false	T1-03	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	32.971									false	0.010	true	3	39	No Amp		N	Y	Y
27	C3	false	T1-09	C	UNKNOWN	VIC	NFQ-MGB	29.981	30.166	0.261								false	0.010	true	3	29	Amp		N	N	N
27	C3	false	T1-09	D	UNKNOWN	FAM	NFQ-MGB	29.348	29.635	0.407								false	0.010	true	3	28	Amp		N	N	N
28	C4	false	T1-09	C	UNKNOWN	VIC	NFQ-MGB	30.351	30.166	0.261								false	0.010	true	3	29	Amp		N	N	N
28	C4	false	T1-09	D	UNKNOWN	FAM	NFQ-MGB	29.922	29.635	0.407								false	0.010	true	3	29	Amp		N	N	N
29	C5	false	P2-15	C	UNKNOWN	VIC	NFQ-MGB	26.891	26.987	0.135								false	0.010	true	3	25	Amp		N	N	N
29	C5	false	P2-15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
30	C6	false	P2-15	C	UNKNOWN	VIC	NFQ-MGB	27.082	26.987	0.135								false	0.010	true	3	25	Amp		N	N	N
30	C6	false	P2-15	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
37	D1	false	T2-03	C	UNKNOWN	VIC	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
37	D1	false	T2-03	D	UNKNOWN	FAM	NFQ-MGB	Undetermined										false	0.010	true	3	39	No Amp		N	Y	Y
